Source Function,Target Function
changeCrowdSale(address),changePurchaseCap(uint256)
changeICOStartTime(uint256),changePurchaseCap(uint256)
changeMinimumContribution(uint256),changePurchaseCap(uint256)
changeExecutor(address),changePurchaseCap(uint256)
changeICOStartBlock(uint256),changePurchaseCap(uint256)
transferOwnership(address),changePurchaseCap(uint256)
changePurchaseCap(uint256),withdrawTokens(address)
changeCrowdSale(address),withdrawTokens(address)
changeICOStartTime(uint256),withdrawTokens(address)
changeMinimumContribution(uint256),withdrawTokens(address)
changeExecutor(address),withdrawTokens(address)
changeICOStartBlock(uint256),withdrawTokens(address)
transferOwnership(address),withdrawTokens(address)
changePurchaseCap(uint256),changeCrowdSale(address)
changeICOStartTime(uint256),changeCrowdSale(address)
changeMinimumContribution(uint256),changeCrowdSale(address)
changeExecutor(address),changeCrowdSale(address)
changeICOStartBlock(uint256),changeCrowdSale(address)
transferOwnership(address),changeCrowdSale(address)
changePurchaseCap(uint256),withdrawEther()
changeCrowdSale(address),withdrawEther()
changeICOStartTime(uint256),withdrawEther()
changeMinimumContribution(uint256),withdrawEther()
changeExecutor(address),withdrawEther()
changeICOStartBlock(uint256),withdrawEther()
transferOwnership(address),withdrawEther()
changePurchaseCap(uint256),changeExecutor(address)
changeCrowdSale(address),changeExecutor(address)
changeICOStartTime(uint256),changeExecutor(address)
changeMinimumContribution(uint256),changeExecutor(address)
changeICOStartBlock(uint256),changeExecutor(address)
transferOwnership(address),changeExecutor(address)
changePurchaseCap(uint256),transferOwnership(address)
changeCrowdSale(address),transferOwnership(address)
changeICOStartTime(uint256),transferOwnership(address)
changeMinimumContribution(uint256),transferOwnership(address)
changeExecutor(address),transferOwnership(address)
changeICOStartBlock(uint256),transferOwnership(address)
